%D;pD;%X;pX;pc;pt
55;15;95;35;56.08706467661692;906.9353233830846
55;15;95;45;56.333333333333336;1516.7089552238806
55;15;95;55;52.756218905472636;762.044776119403
55;15;95;65;57.45771144278607;1383.3482587064677
55;15;95;75;53.81592039800995;429.19651741293535
55;15;95;85;53.5547263681592;798.4029850746268
55;15;95;95;52.7363184079602;795.0472636815921
55;25;55;5;53.58457711442786;508.39800995024876
55;25;55;15;53.58955223880597;1286.233830845771
55;25;55;25;58.960199004975124;822.0820895522388
55;25;55;35;52.850746268656714;500.84328358208955
55;25;55;45;52.76865671641791;802.1915422885572
55;25;55;55;55.82835820895522;913.4701492537314
55;25;55;65;52.08706467661692;831.2437810945273
55;25;55;75;52.365671641791046;453.81094527363183
55;25;55;85;53.79601990049751;818.2562189054727
55;25;55;95;52.666666666666664;497.5820895522388
55;25;65;5;54.288557213930346;1116.8731343283582
55;25;65;15;54.146766169154226;585.1542288557214
55;25;65;25;55.29353233830846;1873.313432835821
55;25;65;35;54.51243781094527;609.9676616915423
55;25;65;45;53.37810945273632;389.8955223880597
55;25;65;55;55.02985074626866;549.2562189054727
55;25;65;65;53.417910447761194;725.0522388059702
55;25;65;75;60.78358208955224;1038.0273631840796
55;25;65;85;55.79601990049751;1166.5
55;25;65;95;54.791044776119406;1468.9925373134329
55;25;75;5;54.21641791044776;943.6716417910447
55;25;75;15;52.76119402985075;764.6741293532339
55;25;75;25;52.181592039801;1009.9179104477612
55;25;75;35;51.004975124378106;1619.6442786069651
55;25;75;45;56.33582089552239;401.12189054726366
55;25;75;55;51.808457711442784;460.54477611940297
55;25;75;65;51.79353233830846;600.8955223880597
55;25;75;75;57.014925373134325;457.2686567164179
55;25;75;85;53.1865671641791;473.0696517412935
55;25;75;95;56.30099502487562;958.5348258706467
55;25;85;5;52.681592039801;983.5199004975125
55;25;85;15;56.1044776119403;1477.2014925373135
55;25;85;25;53.05721393034826;568.3532338308457
55;25;85;35;54.22636815920398;1217.6393034825871
55;25;85;45;55.9228855721393;1142.5547263681592
55;25;85;55;53.92786069651741;668.8358208955224
55;25;85;65;56.10945273631841;1549.0820895522388
55;25;85;75;53.54228855721393;532.0820895522388
55;25;85;85;54.223880597014926;748.1965174129353
55;25;85;95;54.166666666666664;1649.3333333333333
55;25;95;5;53.46766169154229;1364.3333333333333
55;25;95;15;53.83582089552239;1841.4975124378109
55;25;95;25;53.808457711442784;1813.9203980099503
55;25;95;35;51.52238805970149;923.8457711442786
55;25;95;45;55.191542288557216;854.5621890547263
55;25;95;55;54.95273631840796;981.8109452736319
55;25;95;65;54.7636815920398;440.23383084577114
55;25;95;75;55.67661691542288;1567.084577114428
55;25;95;85;54.08457711442786;1523.2014925373135
55;25;95;95;51.60696517412935;640.5373134328358
55;35;55;5;51.930348258706466;1182.9402985074628
55;35;55;15;52.04726368159204;489.2686567164179
55;35;55;25;55.90298507462686;663.1865671641791
55;35;55;35;56.03482587064676;637.8656716417911
55;35;55;45;54.495024875621894;498.34328358208955
55;35;55;55;53.37064676616915;563.405472636816
55;35;55;65;52.58706467661692;509.81592039800995
55;35;55;75;53.159203980099505;823.0895522388059
55;35;55;85;55.0;541.6741293532339
55;35;55;95;52.99004975124378;443.66169154228857
55;35;65;5;53.22636815920398;1437.7412935323382
55;35;65;15;54.472636815920396;514.2587064676617
55;35;65;25;51.67661691542288;684.360696517413
55;35;65;35;54.08457711442786;898.4278606965174
55;35;65;45;51.159203980099505;698.5348258706467
55;35;65;55;52.13681592039801;458.63432835820896
55;35;65;65;53.15422885572139;1191.907960199005
55;35;65;75;46.46766169154229;830.0845771144278
55;35;65;85;53.024875621890544;496.4726368159204
55;35;65;95;52.14179104477612;691.8159203980099
55;35;75;5;51.01243781094527;461.2164179104478
55;35;75;15;53.898009950248756;511.5348258706468
55;35;75;25;51.27860696517413;866.4676616915423
55;35;75;35;52.28606965174129;381.57462686567163
55;35;75;45;53.19900497512438;1082.4179104477612
55;35;75;55;52.41044776119403;487.40796019900495
55;35;75;65;50.850746268656714;344.47014925373134
55;35;75;75;51.485074626865675;370.2562189054726
55;35;75;85;54.843283582089555;611.0845771144278
55;35;75;95;57.49004975124378;1522.8532338308457
55;35;85;5;52.17661691542288;525.273631840796
55;35;85;15;54.02238805970149;599.7960199004975
55;35;85;25;52.48009950248756;648.1990049751244
55;35;85;35;50.7363184079602;950.8706467661691
55;35;85;45;52.191542288557216;691.1169154228855
55;35;85;55;46.53731343283582;554.2985074626865
55;35;85;65;54.26119402985075;1640.7139303482586
55;35;85;75;56.37064676616915;1671.6990049751244
55;35;85;85;52.90298507462686;520.4452736318408
55;35;85;95;52.43781094527363;1036.8084577114428
55;35;95;5;56.723880597014926;913.2935323383084
55;35;95;15;55.039800995024876;663.5522388059702
55;35;95;25;53.318407960199;1044.0646766169154
55;35;95;35;52.12189054726368;594.4477611940298
55;35;95;45;53.791044776119406;406.74626865671644
55;35;95;55;56.13930348258707;1195.7935323383085
55;35;95;65;51.91044776119403;2137.226368159204
55;35;95;75;54.15174129353234;1884.0124378109454
55;35;95;85;50.53482587064676;724.5348258706467
55;35;95;95;55.76865671641791;589.3009950248756
55;45;55;5;53.56467661691542;938.8656716417911
55;45;55;15;53.66169154228856;527.4452736318408
55;45;55;25;52.460199004975124;962.9179104477612
55;45;55;35;53.475124378109456;568.3233830845771
55;45;55;45;52.79601990049751;1756.3333333333333
55;45;55;55;53.68905472636816;962.6218905472637
55;45;55;65;54.22636815920398;617.7412935323383
55;45;55;75;53.12189054726368;1020.6119402985074
55;45;55;85;53.67164179104478;718.3880597014926
55;45;55;95;50.96766169154229;1118.18407960199
55;45;65;5;55.11691542288557;554.0174129353234
55;45;65;15;55.1044776119403;534.0870646766169
55;45;65;25;52.45273631840796;824.4427860696518
55;45;65;35;53.82835820895522;999.6716417910447
55;45;65;45;54.21393034825871;1046.4776119402984
55;45;65;55;55.06716417910448;1019.4651741293533
55;45;65;65;55.33830845771144;701.2189054726368
55;45;65;75;53.84577114427861;927.6467661691543
55;45;65;85;53.06716417910448;392.43283582089555
55;45;65;95;53.33582089552239;580.0
55;45;75;5;48.36069651741293;557.7661691542288
55;45;75;15;52.95771144278607;472.3606965174129
55;45;75;25;47.70646766169154;414.8830845771144
55;45;75;35;53.791044776119406;1190.634328358209
55;45;75;45;53.082089552238806;432.57960199004975
55;45;75;55;53.57462686567164;792.0621890547263
55;45;75;65;52.6318407960199;801.6019900497513
55;45;75;75;53.87064676616915;397.78855721393035
55;45;75;85;54.86318407960199;522.5820895522388
55;45;75;95;52.47761194029851;592.4751243781094
55;45;85;5;52.24129353233831;1039.6965174129352
55;45;85;15;55.6318407960199;1017.0671641791045
55;45;85;25;51.417910447761194;552.3159203980099
55;45;85;35;54.201492537313435;585.6094527363184
55;45;85;45;54.71890547263681;620.8159203980099
55;45;85;55;53.982587064676615;610.4378109452737
55;45;85;65;52.96268656716418;1179.0422885572139
55;45;85;75;54.53482587064676;377.36567164179104
55;45;85;85;52.417910447761194;664.0
55;45;85;95;53.01243781094527;538.5298507462686
55;45;95;5;52.830845771144276;596.9601990049752
55;45;95;15;52.11194029850746;608.7064676616916
55;45;95;25;53.60945273631841;518.1567164179105
55;45;95;35;54.73134328358209;1374.5547263681592
55;45;95;45;52.450248756218905;1154.0124378109454
55;45;95;55;52.98756218905473;1285.9303482587065
55;45;95;65;53.39303482587065;438.06716417910445
55;45;95;75;57.35572139303483;966.5970149253732
55;45;95;85;54.159203980099505;548.6268656716418
55;45;95;95;54.681592039801;1106.0422885572139
55;55;55;5;53.30099502487562;416.3358208955224
55;55;55;15;54.31094527363184;982.1442786069651
55;55;55;25;53.81592039800995;584.0796019900497
55;55;55;35;53.93283582089552;617.544776119403
55;55;55;45;53.80099502487562;670.8507462686567
55;55;55;55;54.41044776119403;514.0373134328358
55;55;55;65;50.38805970149254;660.8532338308457
55;55;55;75;52.659203980099505;1020.1492537313433
55;55;55;85;52.64179104477612;366.3756218905473
55;55;55;95;52.06218905472637;583.6243781094528
55;55;65;5;54.798507462686565;928.3034825870647
55;55;65;15;52.14179104477612;431.136815920398
55;55;65;25;53.460199004975124;1643.0024875621891
55;55;65;35;55.13930348258707;655.3731343283582
55;55;65;45;55.70646766169154;481.09203980099505
55;55;65;55;53.83830845771144;563.5845771144278
55;55;65;65;52.146766169154226;372.0497512437811
55;55;65;75;52.03731343283582;583.497512437811
55;55;65;85;53.31592039800995;776.9303482587064
55;55;65;95;52.634328358208954;1337.9502487562188
55;55;75;5;51.58706467661692;487.87064676616916
55;55;75;15;52.32338308457712;742.5199004975125
55;55;75;25;52.485074626865675;479.2686567164179
55;55;75;35;55.16417910447761;1440.2985074626865
55;55;75;45;53.70398009950249;533.820895522388
55;55;75;55;54.41542288557214;358.69900497512435
55;55;75;65;53.79601990049751;616.2935323383084
55;55;75;75;50.71890547263681;486.31094527363183
55;55;75;85;53.36318407960199;498.35820895522386
55;55;75;95;51.791044776119406;486.8955223880597
55;55;85;5;53.91293532338308;620.4328358208955
55;55;85;15;49.82338308457712;535.5597014925373
55;55;85;25;53.440298507462686;402.4776119402985
55;55;85;35;51.8681592039801;1066.0099502487562
55;55;85;45;52.09701492537314;543.1741293532339
55;55;85;55;50.37313432835821;416.81592039800995
55;55;85;65;52.71890547263681;778.3034825870647
55;55;85;75;52.25124378109453;493.2139303482587
55;55;85;85;52.31592039800995;618.594527363184
55;55;85;95;53.798507462686565;1047.771144278607
55;55;95;5;54.38059701492537;1092.455223880597
55;55;95;15;50.850746268656714;1002.6716417910447
55;55;95;25;53.12686567164179;569.2512437810946
55;55;95;35;55.7363184079602;1538.5995024875622
55;55;95;45;52.27114427860697;806.726368159204
55;55;95;55;55.960199004975124;630.6442786069651
55;55;95;65;51.995024875621894;1266.6393034825871
55;55;95;75;45.48756218905473;943.4502487562189
55;55;95;85;52.12686567164179;878.6741293532339
55;55;95;95;54.67661691542288;573.7363184079602
55;65;55;5;54.007462686567166;575.2014925373135
55;65;55;15;56.1044776119403;429.6940298507463
55;65;55;25;54.69651741293532;1219.4577114427861
55;65;55;35;53.0;549.7462686567164
55;65;55;45;53.85572139303483;516.3009950248756
55;65;55;55;54.840796019900495;507.8805970149254
55;65;55;65;52.53233830845771;387.06467661691545
55;65;55;75;54.1318407960199;1005.3731343283582
55;65;55;85;54.67412935323383;646.9303482587064
55;65;55;95;53.681592039801;657.7661691542288
55;65;65;5;53.40547263681592;554.3905472636816
55;65;65;15;54.23880597014925;894.8880597014926
55;65;65;25;53.25373134328358;703.0099502487562
55;65;65;35;53.90547263681592;888.8980099502487
55;65;65;45;50.82338308457712;471.6094527363184
55;65;65;55;54.75373134328358;594.1218905472637
55;65;65;65;55.57213930348259;515.5820895522388
55;65;65;75;51.843283582089555;614.6616915422885
55;65;65;85;53.22885572139303;1044.6318407960198
55;65;65;95;51.649253731343286;459.71144278606965
55;65;75;5;53.19651741293532;1030.1144278606964
55;65;75;15;53.80348258706468;887.139303482587
55;65;75;25;51.68905472636816;632.9253731343283
55;65;75;35;53.517412935323385;533.2661691542288
55;65;75;45;51.82587064676617;667.3258706467661
55;65;75;55;55.85572139303483;764.457711442786
55;65;75;65;57.007462686567166;1953.5621890547263
55;65;75;75;55.74626865671642;852.0572139303482
55;65;75;85;53.26119402985075;1060.6641791044776
55;65;75;95;52.0;575.0149253731344
55;65;85;5;54.44278606965174;701.6915422885572
55;65;85;15;50.70398009950249;343.5074626865672
55;65;85;25;54.950248756218905;751.2014925373135
55;65;85;35;54.87313432835821;540.5323383084577
55;65;85;45;54.39303482587065;402.4179104477612
55;65;85;55;53.32338308457712;522.2786069651742
55;65;85;65;53.95771144278607;547.1741293532339
55;65;85;75;51.146766169154226;928.9477611940298
55;65;85;85;55.04228855721393;481.8557213930348
55;65;85;95;52.766169154228855;699.0124378109452
55;65;95;5;55.41044776119403;1296.6467661691543
55;65;95;15;56.592039800995025;1769.1243781094527
55;65;95;25;52.114427860696516;918.6691542288557
55;65;95;35;53.92039800995025;790.8457711442786
55;65;95;45;49.343283582089555;742.6019900497513
55;65;95;55;50.11194029850746;421.8457711442786
55;65;95;65;55.62189054726368;767.2885572139304
55;65;95;75;51.798507462686565;1032.1268656716418
55;65;95;85;54.88059701492537;469.5348258706468
55;65;95;95;52.169154228855724;551.8880597014926
55;75;55;5;52.539800995024876;689.4601990049752
55;75;55;15;53.22885572139303;819.542288557214
55;75;55;25;52.90547263681592;534.6343283582089
55;75;55;35;52.33582089552239;587.5572139303482
55;75;55;45;53.23134328358209;763.1592039800995
55;75;55;55;53.67910447761194;705.455223880597
55;75;55;65;53.691542288557216;388.363184079602
55;75;55;75;55.539800995024876;1208.2537313432836
55;75;55;85;54.985074626865675;634.3930348258707
55;75;55;95;52.87064676616915;492.3756218905473
55;75;65;5;53.80099502487562;487.410447761194
55;75;65;15;56.407960199004975;571.4925373134329
55;75;65;25;55.62189054726368;1066.7910447761194
55;75;65;35;55.343283582089555;1909.9203980099503
55;75;65;45;54.527363184079604;1040.1542288557214
55;75;65;55;55.44776119402985;515.0696517412936
55;75;65;65;53.907960199004975;475.4378109452736
55;75;65;75;55.64179104477612;1300.641791044776
55;75;65;85;51.29353233830846;457.07462686567163
55;75;65;95;55.48756218905473;1599.2164179104477
55;75;75;5;51.30348258706468;516.1592039800995
55;75;75;15;51.44776119402985;461.54477611940297
55;75;75;25;54.47014925373134;669.6641791044776
55;75;75;35;53.582089552238806;618.5223880597015
55;75;75;45;57.865671641791046;1241.6492537313434
55;75;75;55;56.10696517412935;694.7114427860696
55;75;75;65;56.56467661691542;541.8258706467661
55;75;75;75;54.11940298507463;1206.2064676616915
55;75;75;85;53.07462686567164;446.4179104477612
55;75;75;95;53.18905472636816;1268.8258706467661
55;75;85;5;57.14427860696517;556.0348258706467
55;75;85;15;53.8955223880597;348.8880597014925
55;75;85;25;55.43283582089552;761.5223880597015
55;75;85;35;53.1318407960199;726.4726368159204
55;75;85;45;54.791044776119406;542.8482587064676
55;75;85;55;53.61691542288557;551.5049751243781
55;75;85;65;53.0771144278607;505.2860696517413
55;75;85;75;53.24875621890547;814.997512437811
55;75;85;85;53.39054726368159;1739.8532338308457
55;75;85;95;55.72885572139303;778.2985074626865
55;75;95;5;51.853233830845774;662.9353233830846
55;75;95;15;52.833333333333336;710.8109452736319
55;75;95;25;53.65174129353234;998.3805970149253
55;75;95;35;54.340796019900495;1374.0820895522388
55;75;95;45;51.80348258706468;455.62189054726366
55;75;95;55;53.31094527363184;719.594527363184
55;75;95;65;52.124378109452735;641.542288557214
55;75;95;75;52.67910447761194;634.2014925373135
55;75;95;85;52.19402985074627;446.65671641791045
55;75;95;95;54.917910447761194;1261.8532338308457
55;85;55;5;52.069651741293534;849.6343283582089
55;85;55;15;53.02238805970149;1256.8880597014925
55;85;55;25;55.149253731343286;1366.5995024875622
55;85;55;35;51.711442786069654;371.4726368159204
55;85;55;45;51.97014925373134;404.67164179104475
55;85;55;55;52.18407960199005;570.273631840796
55;85;55;65;53.31592039800995;497.8905472636816
55;85;55;75;51.96766169154229;920.8681592039801
55;85;55;85;54.3134328358209;1399.634328358209
55;85;55;95;52.69651741293532;476.47014925373134
55;85;65;5;53.114427860696516;833.4278606965174
55;85;65;15;54.31094527363184;942.2686567164179
55;85;65;25;56.898009950248756;1267.2114427860697
55;85;65;35;53.04726368159204;601.4776119402985
55;85;65;45;52.73134328358209;970.592039800995
55;85;65;55;54.76119402985075;345.4800995024876
55;85;65;65;52.55223880597015;522.6890547263681
55;85;65;75;54.1044776119403;707.0323383084577
55;85;65;85;52.28606965174129;946.2064676616916
55;85;65;95;52.59950248756219;400.1044776119403
55;85;75;5;54.539800995024876;492.92039800995025
55;85;75;15;54.32835820895522;807.726368159204
55;85;75;25;53.5771144278607;900.5820895522388
55;85;75;35;53.67164179104478;391.1243781094527
55;85;75;45;55.86069651741293;1231.4925373134329
55;85;75;55;51.77860696517413;668.9701492537314
55;85;75;65;52.94776119402985;783.1691542288557
55;85;75;75;53.4452736318408;1586.3855721393036
55;85;75;85;53.35572139303483;1212.4651741293533
55;85;75;95;53.350746268656714;915.3059701492538
55;85;85;5;54.15422885572139;1020.6641791044776
55;85;85;15;55.985074626865675;484.5497512437811
55;85;85;25;52.72139303482587;429.2437810945274
55;85;85;35;53.09452736318408;521.5472636815921
55;85;85;45;50.23134328358209;638.7338308457712
55;85;85;55;51.681592039801;441.8756218905473
55;85;85;65;53.23880597014925;721.907960199005
55;85;85;75;51.62686567164179;536.4477611940298
55;85;85;85;55.53233830845771;446.1865671641791
55;85;85;95;54.54228855721393;391.6243781094527
55;85;95;5;53.21890547263681;697.1691542288557
55;85;95;15;53.26119402985075;506.59203980099505
55;85;95;25;53.07213930348259;975.3009950248756
55;85;95;35;56.04477611940298;1637.9776119402984
55;85;95;45;55.37810945273632;855.0223880597015
55;85;95;55;52.14427860696517;796.6741293532339
55;85;95;65;50.96517412935324;678.5895522388059
55;85;95;75;53.35820895522388;647.9925373134329
55;85;95;85;55.266169154228855;761.905472636816
55;85;95;95;52.398009950248756;582.6542288557214
55;95;55;5;55.54726368159204;689.2835820895523
55;95;55;15;51.049751243781095;669.223880597015
55;95;55;25;51.74129353233831;534.3084577114428
55;95;55;35;52.95273631840796;841.8233830845771
55;95;55;45;52.08457711442786;426.43532338308455
55;95;55;55;50.649253731343286;999.6442786069651
55;95;55;65;53.649253731343286;1431.0223880597016
55;95;55;75;54.98009950248756;540.5174129353234
55;95;55;85;51.63930348258707;1247.8756218905473
55;95;55;95;52.88805970149254;860.2611940298508
55;95;65;5;51.559701492537314;544.4527363184079
55;95;65;15;52.24875621890547;727.7910447761194
55;95;65;25;52.71641791044776;616.9452736318408
55;95;65;35;53.26865671641791;1013.4278606965174
55;95;65;45;54.37313432835821;638.4950248756219
55;95;65;55;52.7363184079602;803.6890547263681
55;95;65;65;50.318407960199;478.863184079602
55;95;65;75;51.82835820895522;360.0124378109453
55;95;65;85;54.06716417910448;582.7363184079602
55;95;65;95;51.67164179104478;350.547263681592
55;95;75;5;53.29353233830846;516.7039800995025
55;95;75;15;52.95771144278607;1112.9502487562188
55;95;75;25;53.850746268656714;894.0721393034826
55;95;75;35;54.20398009950249;487.8258706467662
55;95;75;45;52.86069651741293;890.0497512437811
55;95;75;55;58.27363184079602;1779.3930348258707
55;95;75;65;52.88308457711443;837.8457711442786
55;95;75;75;53.5771144278607;1054.7388059701493
55;95;75;85;54.74626865671642;939.636815920398
55;95;75;95;56.62935323383085;973.0721393034826
55;95;85;5;52.57462686567164;616.5597014925373
55;95;85;15;51.27860696517413;652.9527363184079
55;95;85;25;48.22636815920398;679.5149253731344
55;95;85;35;53.34577114427861;529.7587064676617
55;95;85;45;53.10945273631841;688.7164179104477
55;95;85;55;53.63681592039801;475.2363184079602
55;95;85;65;54.708955223880594;641.5223880597015
55;95;85;75;55.549751243781095;760.7885572139304
55;95;85;85;51.875621890547265;535.5348258706467
55;95;85;95;53.41542288557214;1307.0945273631842
55;95;95;5;54.723880597014926;1921.4502487562188
55;95;95;15;51.656716417910445;1127.5099502487562
55;95;95;25;52.69402985074627;797.2189054726368
55;95;95;35;54.1044776119403;1087.3905472636816
55;95;95;45;55.1044776119403;868.4925373134329
55;95;95;55;52.80597014925373;1122.318407960199
55;95;95;65;55.365671641791046;613.636815920398
55;95;95;75;52.1865671641791;722.773631840796
55;95;95;85;48.39303482587065;449.7587064676617
55;95;95;95;53.45273631840796;724.5199004975125
65;5;65;5;53.875621890547265;921.3880597014926
65;5;65;15;54.48009950248756;783.6716417910447
65;5;65;25;53.66169154228856;570.6019900497513
65;5;65;35;53.017412935323385;733.5348258706467
65;5;65;45;55.243781094527364;654.502487562189
65;5;65;55;53.61691542288557;647.1567164179105
65;5;65;65;54.72885572139303;1103.460199004975
65;5;65;75;53.50248756218905;787.9477611940298
65;5;65;85;53.49004975124378;560.3855721393035
65;5;65;95;52.791044776119406;692.3681592039801
65;5;75;5;55.90049751243781;1255.7388059701493
65;5;75;15;52.211442786069654;698.0174129353234
65;5;75;25;51.99751243781095;770.0771144278607
65;5;75;35;53.89054726368159;1139.8980099502487
65;5;75;45;52.0547263681592;845.5248756218906
65;5;75;55;51.798507462686565;1016.2537313432836
65;5;75;65;53.601990049751244;619.4029850746268
65;5;75;75;54.1865671641791;535.2213930348258
65;5;75;85;55.930348258706466;706.3905472636816
65;5;75;95;52.666666666666664;543.7388059701492
65;5;85;5;51.56716417910448;409.03980099502485
65;5;85;15;54.407960199004975;699.6965174129353
65;5;85;25;52.691542288557216;632.0
65;5;85;35;57.5547263681592;1190.9502487562188
65;5;85;45;53.54228855721393;538.5497512437811
65;5;85;55;52.353233830845774;1229.6019900497513
65;5;85;65;53.55223880597015;825.0547263681592
65;5;85;75;53.917910447761194;741.8134328358209
65;5;85;85;52.417910447761194;944.4154228855722
65;5;85;95;53.19651741293532;463.5621890547264
65;5;95;5;51.05223880597015;535.0970149253732
65;5;95;15;52.907960199004975;631.3383084577115
65;5;95;25;50.646766169154226;506.99751243781094
65;5;95;35;51.67661691542288;418.8955223880597
65;5;95;45;52.549751243781095;721.5547263681592
65;5;95;55;54.69651741293532;1285.6567164179105
65;5;95;65;51.3955223880597;732.4626865671642
65;5;95;75;51.624378109452735;333.50995024875624
65;5;95;85;51.24875621890547;385.0621890547264
65;5;95;95;55.830845771144276;1191.771144278607
65;15;65;5;55.03482587064676;436.73383084577114
65;15;65;15;53.40049751243781;786.6268656716418
65;15;65;25;52.78606965174129;915.2089552238806
65;15;65;35;53.07462686567164;474.9452736318408
65;15;65;45;53.4228855721393;1011.8333333333334
65;15;65;55;51.57960199004975;938.1840796019901
65;15;65;65;52.181592039801;1316.31592039801
65;15;65;75;50.634328358208954;426.78855721393035
65;15;65;85;55.82835820895522;560.2960199004975
65;15;65;95;55.930348258706466;1421.6492537313434
65;15;75;5;53.19402985074627;1232.3059701492537
65;15;75;15;52.36318407960199;616.9651741293533
65;15;75;25;53.84577114427861;564.7164179104477
65;15;75;35;54.15174129353234;675.726368159204
65;15;75;45;54.7636815920398;898.957711442786
65;15;75;55;53.276119402985074;649.4452736318408
65;15;75;65;53.101990049751244;852.3830845771145
65;15;75;75;54.53731343283582;1059.8557213930349
65;15;75;85;53.44278606965174;1504.084577114428
65;15;75;95;54.365671641791046;856.3407960199005
65;15;85;5;56.24626865671642;685.6492537313433
65;15;85;15;54.907960199004975;582.2412935323383
65;15;85;25;52.75124378109453;413.1741293532338
65;15;85;35;51.32338308457712;660.5621890547263
65;15;85;45;52.94776119402985;781.3283582089553
65;15;85;55;52.13930348258707;565.4875621890548
65;15;85;65;54.05721393034826;520.3656716417911
65;15;85;75;56.1865671641791;505.1318407960199
65;15;85;85;51.80099502487562;683.6716417910447
65;15;85;95;45.3681592039801;607.639303482587
65;15;95;5;53.733830845771145;1003.3706467661691
65;15;95;15;53.733830845771145;638.0895522388059
65;15;95;25;50.36318407960199;420.9875621890547
65;15;95;35;53.27860696517413;468.37064676616916
65;15;95;45;51.833333333333336;441.9228855721393
65;15;95;55;53.28358208955224;358.21144278606965
65;15;95;65;52.592039800995025;801.8034825870647
65;15;95;75;52.08457711442786;348.32835820895525
65;15;95;85;53.853233830845774;1628.810945273632
65;15;95;95;52.24626865671642;494.23383084577114
65;25;65;5;53.12935323383085;754.0273631840796
65;25;65;15;55.14179104477612;727.679104477612
65;25;65;25;51.25124378109453;723.7661691542288
65;25;65;35;51.07960199004975;671.2636815920398
65;25;65;45;55.96517412935324;627.7288557213931
65;25;65;55;53.72636815920398;792.7338308457712
65;25;65;65;54.32089552238806;950.3507462686567
65;25;65;75;53.134328358208954;761.0522388059702
65;25;65;85;51.66169154228856;552.7437810945273
65;25;65;95;52.492537313432834;433.06716417910445
65;25;75;5;53.81592039800995;1119.9203980099503
65;25;75;15;55.64427860696517;3070.870646766169
65;25;75;25;52.10696517412935;888.6666666666666
65;25;75;35;54.975124378109456;609.7338308457712
65;25;75;45;54.007462686567166;399.34328358208955
65;25;75;55;53.646766169154226;1164.1094527363184
65;25;75;65;53.507462686567166;730.4004975124378
65;25;75;75;50.65174129353234;1016.3905472636816
65;25;75;85;51.87313432835821;875.5671641791045
65;25;75;95;54.08457711442786;906.9179104477612
65;25;85;5;53.11194029850746;931.9278606965174
65;25;85;15;53.114427860696516;624.7810945273632
65;25;85;25;52.495024875621894;637.2885572139304
65;25;85;35;53.57462686567164;547.6492537313433
65;25;85;45;51.21393034825871;756.8308457711443
65;25;85;55;54.440298507462686;770.3009950248756
65;25;85;65;48.233830845771145;1160.1990049751244
65;25;85;75;52.63681592039801;1157.2985074626865
65;25;85;85;52.35820895522388;698.002487562189
65;25;85;95;55.62686567164179;1267.5597014925372
65;25;95;5;53.99004975124378;1133.6915422885572
65;25;95;15;51.96517412935324;501.6865671641791
65;25;95;25;52.80348258706468;410.56467661691545
65;25;95;35;53.6044776119403;821.5621890547263
65;25;95;45;51.57462686567164;554.0970149253732
65;25;95;55;52.24626865671642;555.3482587064676
65;25;95;65;52.09701492537314;554.223880597015
65;25;95;75;55.60696517412935;518.9129353233831
65;25;95;85;53.6318407960199;483.4154228855721
65;25;95;95;54.46517412935324;672.7562189054727
65;35;65;5;53.18407960199005;495.6194029850746
65;35;65;15;53.44776119402985;476.8880597014925
65;35;65;25;57.01990049751244;2075.1417910447763
65;35;65;35;53.14427860696517;862.0995024875622
65;35;65;45;51.59701492537314;1023.4925373134329
65;35;65;55;56.62189054726368;1070.1069651741293
65;35;65;65;54.59452736318408;977.7786069651742
65;35;65;75;55.985074626865675;823.3109452736319
65;35;65;85;50.350746268656714;914.6044776119403
65;35;65;95;54.20646766169154;1055.9751243781095
65;35;75;5;51.70398009950249;835.9179104477612
65;35;75;15;52.04477611940298;519.681592039801
65;35;75;25;54.35820895522388;559.9875621890548
65;35;75;35;57.8955223880597;453.7412935323383
65;35;75;45;52.12686567164179;776.2213930348258
65;35;75;55;52.77114427860697;511.88557213930346
65;35;75;65;56.12686567164179;635.4925373134329
65;35;75;75;52.201492537313435;692.3582089552239
65;35;75;85;50.35572139303483;729.8955223880597
65;35;75;95;52.407960199004975;653.9651741293533
65;35;85;5;53.11691542288557;661.6467661691543
65;35;85;15;54.03731343283582;697.1542288557214
65;35;85;25;51.6044776119403;663.6691542288557
65;35;85;35;53.11194029850746;1226.810945273632
65;35;85;45;56.69651741293532;1617.3034825870648
65;35;85;55;50.46517412935324;501.49004975124376
65;35;85;65;52.5547263681592;1025.4129353233832
65;35;85;75;54.33582089552239;746.4875621890548
65;35;85;85;52.50995024875622;397.6542288557214
65;35;85;95;53.62189054726368;744.6940298507462
65;35;95;5;55.340796019900495;1984.5149253731342
65;35;95;15;52.20646766169154;1412.233830845771
65;35;95;25;56.08706467661692;572.4402985074627
65;35;95;35;52.76865671641791;933.1940298507462
65;35;95;45;54.288557213930346;450.31094527363183
65;35;95;55;53.3681592039801;1054.8507462686566
65;35;95;65;53.907960199004975;660.6119402985074
65;35;95;75;47.19402985074627;669.8905472636816
65;35;95;85;52.201492537313435;354.92537313432837
65;35;95;95;55.318407960199;983.4328358208955
65;45;65;5;54.024875621890544;740.5895522388059
65;45;65;15;52.21641791044776;677.0597014925373
65;45;65;25;51.52985074626866;1052.9925373134329
65;45;65;35;56.31592039800995;1008.0646766169154
65;45;65;45;52.69900497512438;1643.1592039800994
65;45;65;55;52.85820895522388;844.9800995024875
65;45;65;65;53.63681592039801;975.6840796019901
65;45;65;75;52.972636815920396;835.4477611940298
65;45;65;85;53.233830845771145;939.4278606965174
65;45;65;95;54.04477611940298;484.56716417910445
65;45;75;5;52.30597014925373;567.955223880597
65;45;75;15;55.56467661691542;728.679104477612
65;45;75;25;53.350746268656714;624.2860696517413
65;45;75;35;52.027363184079604;517.5099502487562
